,bitcoin,ethereum,xrp,bitcoincash,eos,stellar
2019-01-07 15:26:42.222263,26626.0,3880.0,4115.0,264.0,1245.0,7305.0
2019-01-07 15:31:14.721124,26687.0,3889.0,4129.0,265.0,1254.0,7333.0
2019-01-07 15:35:46.258981,26741.0,3896.0,4139.0,267.0,1268.0,7358.0
2019-01-07 15:40:18.751414,26774.0,3901.0,4144.0,268.0,1274.0,7373.0
2019-01-07 15:44:50.627239,26839.0,3908.0,4151.0,268.0,1278.0,7393.0
2019-01-07 15:49:22.198563,26899.0,3917.0,4156.0,268.0,1282.0,7416.0
2019-01-07 15:53:58.300300,26939.0,3931.0,4163.0,268.0,1284.0,7425.0
2019-01-07 15:58:30.789599,26987.0,3944.0,4170.0,268.0,1290.0,7442.0
2019-01-07 16:03:03.306865,27085.0,3956.0,4191.0,270.0,1292.0,7456.0
2019-01-07 16:07:35.433313,27155.0,3972.0,4221.0,272.0,1296.0,7471.0
2019-01-07 16:12:07.680100,27212.0,3984.0,4227.0,272.0,1296.0,7483.0
2019-01-07 16:16:40.157196,27248.0,3994.0,4234.0,274.0,1298.0,7492.0
2019-01-07 16:21:12.029528,27282.0,4004.0,4237.0,274.0,1298.0,7499.0
2019-01-07 16:25:43.986502,27341.0,4012.0,4249.0,277.0,1298.0,7517.0
2019-01-07 16:30:16.579996,27412.0,4023.0,4257.0,277.0,1299.0,7523.0
2019-01-07 16:34:48.083817,27464.0,4031.0,4270.0,278.0,1301.0,7532.0
2019-01-07 16:39:19.696932,27513.0,4042.0,4281.0,280.0,1304.0,7548.0
2019-01-07 16:43:58.057840,27555.0,4047.0,4293.0,281.0,1309.0,7565.0
2019-01-07 16:48:29.719393,27601.0,4053.0,4308.0,281.0,1311.0,7576.0
2019-01-07 16:53:01.565010,27646.0,4057.0,4320.0,282.0,1314.0,7583.0
2019-01-07 16:57:34.106803,27691.0,4065.0,4329.0,284.0,1316.0,7601.0
2019-01-07 17:02:05.814024,27789.0,4085.0,4342.0,286.0,1321.0,7613.0
2019-01-07 17:06:37.774039,27852.0,4093.0,4353.0,286.0,1325.0,7641.0
2019-01-07 17:11:10.222586,27899.0,4097.0,4359.0,286.0,1325.0,7654.0
2019-01-07 17:15:42.868297,27950.0,4105.0,4366.0,287.0,1327.0,7659.0
2019-01-07 17:20:15.275836,28005.0,4108.0,4375.0,287.0,1330.0,7673.0
2019-01-07 17:24:47.209086,28058.0,4116.0,4383.0,289.0,1333.0,7693.0
2019-01-07 17:29:19.478074,28125.0,4125.0,4388.0,290.0,1335.0,7701.0
2019-01-07 17:33:51.946842,28199.0,4130.0,4397.0,292.0,1341.0,7710.0
2019-01-07 17:38:23.651088,28256.0,4140.0,4413.0,292.0,1343.0,7720.0
2019-01-07 17:42:55.147214,28296.0,4143.0,4435.0,292.0,1347.0,7730.0
2019-01-07 17:47:27.128084,28345.0,4151.0,4446.0,292.0,1350.0,7736.0
2019-01-07 17:51:58.768061,28388.0,4153.0,4451.0,293.0,1353.0,7744.0
2019-01-07 17:56:30.758945,28440.0,4156.0,4461.0,293.0,1353.0,7756.0
2019-01-07 18:01:02.534837,28516.0,4169.0,4473.0,294.0,1353.0,7771.0
2019-01-07 18:05:34.796288,28560.0,4177.0,4507.0,295.0,1358.0,7776.0
2019-01-07 18:10:06.968151,28618.0,4186.0,4515.0,295.0,1363.0,7789.0
2019-01-07 18:14:39.431829,28666.0,4194.0,4525.0,297.0,1365.0,7804.0
2019-01-07 18:19:12.016430,28709.0,4199.0,4541.0,297.0,1366.0,7815.0
2019-01-07 18:23:46.183671,28750.0,4208.0,4550.0,297.0,1368.0,7827.0
2019-01-07 18:28:18.486622,28811.0,4211.0,4552.0,297.0,1369.0,7832.0
2019-01-07 18:32:50.661849,28882.0,4217.0,4567.0,298.0,1372.0,7842.0
2019-01-07 18:37:23.063937,28939.0,4225.0,4576.0,299.0,1374.0,7848.0
2019-01-07 18:41:54.744525,28981.0,4235.0,4580.0,299.0,1376.0,7865.0
2019-01-07 18:46:26.849846,29036.0,4239.0,4591.0,299.0,1378.0,7880.0
2019-01-07 18:50:58.530101,29081.0,4246.0,4605.0,300.0,1379.0,7886.0
2019-01-07 18:55:30.279306,29136.0,4255.0,4607.0,300.0,1379.0,7896.0
2019-01-07 19:00:01.993553,29179.0,4259.0,4641.0,300.0,1381.0,7904.0
2019-01-07 19:04:34.275071,29256.0,4275.0,4654.0,301.0,1383.0,7918.0
2019-01-07 19:09:06.356541,29320.0,4282.0,4658.0,302.0,1384.0,7931.0
2019-01-07 19:13:38.023144,29376.0,4285.0,4664.0,303.0,1384.0,7938.0
2019-01-07 19:18:10.562611,29441.0,4295.0,4677.0,305.0,1385.0,7947.0
2019-01-07 19:22:42.256074,29480.0,4302.0,4686.0,306.0,1385.0,7954.0
2019-01-07 19:27:14.570318,29514.0,4309.0,4690.0,307.0,1387.0,7969.0
2019-01-07 19:31:46.478770,29564.0,4312.0,4699.0,308.0,1389.0,7982.0
2019-01-07 19:36:18.076580,29611.0,4321.0,4709.0,309.0,1395.0,7994.0
2019-01-07 19:40:50.048387,29648.0,4330.0,4713.0,310.0,1397.0,8004.0
2019-01-07 19:45:21.864002,29683.0,4337.0,4723.0,310.0,1399.0,8015.0
2019-01-07 19:49:54.371448,29719.0,4344.0,4729.0,310.0,1404.0,8021.0
2019-01-07 19:54:26.064732,29765.0,4348.0,4736.0,311.0,1404.0,8029.0
2019-01-07 19:58:57.762708,29806.0,4353.0,4752.0,311.0,1406.0,8040.0
2019-01-07 20:03:30.231835,29886.0,4364.0,4779.0,312.0,1409.0,8045.0
2019-01-07 20:08:02.686854,29937.0,4371.0,4817.0,312.0,1412.0,8059.0
2019-01-07 20:12:35.841276,29986.0,4378.0,4841.0,313.0,1413.0,8074.0
2019-01-07 20:17:07.689359,30041.0,4392.0,4855.0,314.0,1413.0,8085.0
2019-01-07 20:21:40.218027,30089.0,4399.0,4861.0,314.0,1416.0,8094.0
2019-01-07 20:26:12.377298,30168.0,4407.0,4872.0,315.0,1416.0,8099.0
2019-01-07 20:30:44.902179,30225.0,4419.0,4881.0,318.0,1418.0,8105.0
2019-01-07 20:35:16.621163,30283.0,4427.0,4888.0,318.0,1419.0,8116.0
2019-01-07 20:39:49.030558,30317.0,4430.0,4899.0,318.0,1420.0,8131.0
2019-01-07 20:44:21.089329,30350.0,4440.0,4906.0,319.0,1421.0,8143.0
2019-01-07 20:48:53.569064,30391.0,4447.0,4913.0,319.0,1423.0,8153.0
2019-01-07 20:53:25.305799,30417.0,4452.0,4922.0,320.0,1424.0,8164.0
2019-01-07 20:57:57.195249,30463.0,4459.0,4932.0,320.0,1425.0,8175.0
2019-01-07 21:02:29.721836,30531.0,4477.0,4941.0,322.0,1429.0,8189.0
2019-01-07 21:07:01.661168,30576.0,4491.0,4953.0,322.0,1433.0,8203.0
2019-01-07 21:11:34.001802,30623.0,4496.0,4965.0,324.0,1434.0,8209.0
2019-01-07 21:16:06.472792,30664.0,4504.0,4970.0,325.0,1437.0,8216.0
2019-01-07 21:20:38.030265,30708.0,4509.0,4979.0,325.0,1439.0,8226.0
2019-01-07 21:25:09.979422,30745.0,4519.0,4988.0,325.0,1440.0,8240.0
2019-01-07 21:29:41.978199,30778.0,4520.0,4994.0,325.0,1446.0,8251.0
2019-01-07 21:34:13.576631,30828.0,4525.0,5003.0,325.0,1446.0,8263.0
2019-01-07 21:38:45.565287,30865.0,4532.0,5024.0,325.0,1448.0,8281.0
2019-01-07 21:43:18.091888,30900.0,4535.0,5029.0,326.0,1450.0,8291.0
2019-01-07 21:47:50.008490,30947.0,4537.0,5042.0,327.0,1450.0,8303.0
2019-01-07 21:52:21.731156,30991.0,4546.0,5059.0,327.0,1453.0,8308.0
2019-01-07 21:56:54.163486,31027.0,4552.0,5069.0,327.0,1456.0,8319.0
2019-01-07 22:01:26.763249,31095.0,4571.0,5076.0,327.0,1460.0,8330.0
2019-01-07 22:05:59.030618,31157.0,4582.0,5098.0,328.0,1466.0,8347.0
2019-01-07 22:10:31.193925,31197.0,4590.0,5108.0,329.0,1470.0,8358.0
2019-01-07 22:15:02.962193,31252.0,4596.0,5118.0,329.0,1471.0,8364.0
2019-01-07 22:19:35.045606,31311.0,4599.0,5127.0,329.0,1474.0,8377.0
2019-01-07 22:24:09.109513,31360.0,4605.0,5135.0,329.0,1480.0,8393.0
2019-01-07 22:28:42.909934,31396.0,4608.0,5145.0,329.0,1486.0,8402.0
2019-01-07 22:33:15.391632,31469.0,4619.0,5156.0,329.0,1488.0,8410.0
2019-01-07 22:37:47.155033,31521.0,4632.0,5162.0,330.0,1490.0,8415.0
2019-01-07 22:42:19.705599,31565.0,4649.0,5177.0,331.0,1492.0,8427.0
2019-01-07 22:46:52.069976,31624.0,4665.0,5186.0,331.0,1494.0,8437.0
2019-01-07 22:51:23.944705,31668.0,4676.0,5197.0,331.0,1495.0,8445.0
2019-01-07 22:55:55.828645,31716.0,4683.0,5206.0,331.0,1495.0,8453.0
2019-01-07 23:00:28.312221,31787.0,4695.0,5217.0,332.0,1497.0,8461.0
2019-01-07 23:05:00.717860,31832.0,4704.0,5238.0,334.0,1501.0,8471.0
2019-01-07 23:09:32.597259,31875.0,4714.0,5256.0,334.0,1504.0,8488.0
2019-01-07 23:14:04.689158,31910.0,4725.0,5269.0,335.0,1509.0,8507.0
2019-01-07 23:18:36.274077,31962.0,4733.0,5273.0,335.0,1514.0,8517.0
2019-01-07 23:23:08.858732,32002.0,4740.0,5280.0,335.0,1515.0,8525.0
2019-01-07 23:27:40.960314,32037.0,4750.0,5289.0,335.0,1516.0,8536.0
2019-01-07 23:32:13.317961,32085.0,4759.0,5296.0,336.0,1518.0,8543.0
2019-01-07 23:36:45.953680,32128.0,4768.0,5308.0,336.0,1522.0,8559.0
2019-01-07 23:41:17.626239,32170.0,4776.0,5312.0,336.0,1524.0,8574.0
2019-01-07 23:45:49.780430,32209.0,4780.0,5326.0,336.0,1528.0,8584.0
2019-01-07 23:50:22.106789,32231.0,4786.0,5336.0,336.0,1531.0,8596.0
2019-01-07 23:54:54.005222,32259.0,4787.0,5345.0,337.0,1532.0,8604.0
2019-01-07 23:59:26.479477,32292.0,4792.0,5359.0,337.0,1533.0,8608.0
2019-01-08 00:03:58.893631,32347.0,4804.0,5371.0,338.0,1537.0,8621.0
2019-01-08 00:08:31.057403,32398.0,4811.0,5381.0,338.0,1540.0,8633.0
2019-01-08 00:13:03.533987,32434.0,4813.0,5388.0,338.0,1541.0,8646.0
2019-01-08 00:17:36.118562,32483.0,4816.0,5402.0,338.0,1544.0,8650.0
2019-01-08 00:22:07.932750,32528.0,4817.0,5417.0,338.0,1544.0,8662.0
2019-01-08 00:26:39.848186,32567.0,4822.0,5421.0,338.0,1547.0,8676.0
2019-01-08 00:31:12.275622,32625.0,4826.0,5426.0,338.0,1548.0,8689.0
2019-01-08 00:35:44.077801,32679.0,4830.0,5435.0,338.0,1552.0,8700.0
2019-01-08 00:40:15.934639,32738.0,4843.0,5441.0,338.0,1554.0,8711.0
2019-01-08 00:44:47.871342,32770.0,4846.0,5449.0,338.0,1556.0,8721.0
2019-01-08 00:49:19.401788,32806.0,4850.0,5460.0,338.0,1559.0,8729.0
2019-01-08 00:53:50.948017,32841.0,4855.0,5464.0,338.0,1561.0,8733.0
2019-01-08 00:58:22.631926,32879.0,4861.0,5480.0,338.0,1564.0,8742.0
2019-01-08 01:02:54.342170,32930.0,4868.0,5491.0,340.0,1567.0,8752.0
2019-01-08 01:07:26.419459,32987.0,4874.0,5498.0,340.0,1571.0,8761.0
2019-01-08 01:11:58.048593,33028.0,4879.0,5505.0,340.0,1572.0,8770.0
2019-01-08 01:16:29.656064,33049.0,4882.0,5514.0,340.0,1573.0,8776.0
2019-01-08 01:21:02.167130,33082.0,4887.0,5521.0,340.0,1575.0,8787.0
2019-01-08 01:25:34.302562,33118.0,4892.0,5526.0,340.0,1577.0,8808.0
2019-01-08 01:30:06.001089,33133.0,4894.0,5533.0,340.0,1578.0,8828.0
2019-01-08 01:34:38.032608,33170.0,4896.0,5536.0,340.0,1579.0,8837.0
2019-01-08 01:39:09.931913,33205.0,4899.0,5544.0,340.0,1582.0,8851.0
2019-01-08 01:43:41.523654,33244.0,4906.0,5550.0,342.0,1585.0,8868.0
2019-01-08 01:48:13.858455,33259.0,4909.0,5555.0,342.0,1586.0,8875.0
2019-01-08 01:52:46.142270,33281.0,4912.0,5560.0,343.0,1588.0,8888.0
2019-01-08 01:57:17.926199,33302.0,4912.0,5577.0,343.0,1593.0,8896.0
2019-01-08 02:01:49.407400,33375.0,4923.0,5583.0,345.0,1596.0,8915.0
2019-01-08 02:06:21.406586,33419.0,4932.0,5616.0,346.0,1600.0,8928.0
2019-01-08 02:10:53.046223,33471.0,4935.0,5621.0,346.0,1602.0,8941.0
2019-01-08 02:15:25.561873,33525.0,4941.0,5624.0,346.0,1603.0,8951.0
2019-01-08 02:19:57.234600,33564.0,4948.0,5630.0,346.0,1605.0,8962.0
2019-01-08 02:24:28.995473,33603.0,4951.0,5634.0,346.0,1605.0,8974.0
2019-01-08 02:29:02.620832,33633.0,4952.0,5638.0,346.0,1606.0,8981.0
2019-01-08 02:33:34.557512,33678.0,4957.0,5651.0,346.0,1606.0,8995.0
2019-01-08 02:38:06.340047,33715.0,4959.0,5656.0,346.0,1607.0,9006.0
2019-01-08 02:42:38.019436,33753.0,4964.0,5674.0,346.0,1607.0,9014.0
2019-01-08 02:47:09.883580,33787.0,4967.0,5685.0,346.0,1608.0,9030.0
2019-01-08 02:51:41.604610,33819.0,4971.0,5691.0,346.0,1609.0,9051.0
2019-01-08 02:56:13.543998,33839.0,4975.0,5693.0,346.0,1610.0,9059.0
2019-01-08 03:00:45.111416,33901.0,4992.0,5698.0,347.0,1612.0,9071.0
2019-01-08 03:05:17.241339,33953.0,5003.0,5707.0,348.0,1615.0,9084.0
2019-01-08 03:09:49.684272,33991.0,5012.0,5711.0,348.0,1616.0,9101.0
2019-01-08 03:14:21.415107,34025.0,5014.0,5715.0,348.0,1620.0,9112.0
2019-01-08 03:18:53.069182,34082.0,5020.0,5720.0,349.0,1623.0,9125.0
2019-01-08 03:23:24.599414,34106.0,5025.0,5728.0,349.0,1623.0,9128.0
2019-01-08 03:27:56.601766,34137.0,5027.0,5738.0,349.0,1626.0,9136.0
2019-01-08 03:32:29.030034,34182.0,5034.0,5751.0,349.0,1627.0,9145.0
2019-01-08 03:37:00.922552,34219.0,5042.0,5763.0,350.0,1628.0,9154.0
2019-01-08 03:41:32.545723,34254.0,5044.0,5772.0,350.0,1631.0,9163.0
2019-01-08 03:46:04.633769,34279.0,5049.0,5790.0,351.0,1633.0,9172.0
2019-01-08 03:50:37.177619,34319.0,5057.0,5801.0,351.0,1637.0,9175.0
2019-01-08 03:55:08.929350,34347.0,5058.0,5804.0,351.0,1639.0,9183.0
2019-01-08 03:59:41.334607,34370.0,5064.0,5817.0,351.0,1643.0,9188.0
2019-01-08 04:04:12.941431,34435.0,5072.0,5848.0,352.0,1645.0,9202.0
2019-01-08 04:08:44.744279,34491.0,5079.0,5855.0,352.0,1646.0,9209.0
2019-01-08 04:13:17.344462,34543.0,5084.0,5860.0,352.0,1646.0,9224.0
2019-01-08 04:17:49.376495,34583.0,5087.0,5869.0,353.0,1649.0,9234.0
2019-01-08 04:22:21.189200,34619.0,5091.0,5871.0,353.0,1651.0,9246.0
2019-01-08 04:26:53.198147,34651.0,5093.0,5874.0,353.0,1653.0,9257.0
2019-01-08 04:31:24.847373,34694.0,5099.0,5881.0,353.0,1655.0,9269.0
2019-01-08 04:35:57.447422,34734.0,5108.0,5890.0,353.0,1657.0,9282.0
2019-01-08 04:40:29.405370,34769.0,5112.0,5901.0,353.0,1658.0,9295.0
2019-01-08 04:45:01.591237,34796.0,5119.0,5916.0,353.0,1658.0,9312.0
2019-01-08 04:49:33.476066,34820.0,5122.0,5925.0,353.0,1659.0,9329.0
2019-01-08 04:54:05.184005,34848.0,5125.0,5927.0,353.0,1662.0,9347.0
2019-01-08 04:58:36.896695,34886.0,5126.0,5930.0,353.0,1663.0,9357.0
2019-01-08 05:03:08.583995,34952.0,5141.0,5934.0,357.0,1667.0,9366.0
2019-01-08 05:07:41.296830,34991.0,5147.0,5939.0,358.0,1671.0,9376.0
2019-01-08 05:12:13.078628,35024.0,5158.0,5949.0,359.0,1676.0,9384.0
2019-01-08 05:16:45.123697,35059.0,5163.0,5956.0,360.0,1680.0,9394.0
2019-01-08 05:21:17.568162,35092.0,5165.0,5962.0,360.0,1681.0,9405.0
2019-01-08 05:25:49.847897,35125.0,5173.0,5966.0,361.0,1685.0,9406.0
2019-01-08 05:30:22.295052,35160.0,5176.0,5972.0,361.0,1686.0,9414.0
2019-01-08 05:34:53.946245,35187.0,5181.0,5983.0,361.0,1688.0,9421.0
2019-01-08 05:39:25.678233,35208.0,5185.0,5991.0,361.0,1690.0,9427.0
2019-01-08 05:43:57.371556,35229.0,5188.0,5996.0,362.0,1690.0,9434.0
2019-01-08 05:48:29.587445,35251.0,5190.0,6001.0,362.0,1693.0,9439.0
2019-01-08 05:53:02.116916,35285.0,5194.0,6006.0,362.0,1694.0,9448.0
2019-01-08 05:57:33.587120,35317.0,5207.0,6016.0,364.0,1695.0,9452.0
2019-01-08 06:02:05.096521,35392.0,5226.0,6020.0,365.0,1697.0,9458.0
2019-01-08 06:06:37.273465,35462.0,5235.0,6049.0,367.0,1702.0,9464.0
2019-01-08 06:11:09.649725,35504.0,5250.0,6052.0,368.0,1702.0,9470.0
2019-01-08 06:15:41.257175,35546.0,5258.0,6055.0,372.0,1704.0,9479.0
2019-01-08 06:20:13.652884,35585.0,5264.0,6063.0,372.0,1704.0,9486.0
2019-01-08 06:24:47.970346,35620.0,5267.0,6070.0,372.0,1706.0,9493.0
2019-01-08 06:29:20.506497,35668.0,5272.0,6073.0,372.0,1707.0,9496.0
2019-01-08 06:33:52.886977,35704.0,5282.0,6084.0,372.0,1708.0,9498.0
2019-01-08 06:38:24.504807,35737.0,5287.0,6090.0,373.0,1709.0,9503.0
2019-01-08 06:42:56.290926,35779.0,5297.0,6093.0,374.0,1709.0,9510.0
2019-01-08 06:47:28.529185,35821.0,5307.0,6097.0,379.0,1709.0,9516.0
2019-01-08 06:52:00.012346,35864.0,5325.0,6102.0,382.0,1714.0,9524.0
2019-01-08 06:56:31.527631,35888.0,5332.0,6110.0,383.0,1715.0,9531.0
2019-01-08 07:01:03.965609,35925.0,5339.0,6119.0,383.0,1716.0,9537.0
2019-01-08 07:05:36.315191,35962.0,5348.0,6125.0,386.0,1719.0,9543.0
2019-01-08 07:10:07.967212,35990.0,5358.0,6131.0,387.0,1719.0,9550.0
2019-01-08 07:14:40.578968,36021.0,5367.0,6135.0,388.0,1723.0,9557.0
2019-01-08 07:19:12.247910,36061.0,5374.0,6140.0,389.0,1723.0,9564.0
2019-01-08 07:23:44.663168,36106.0,5387.0,6146.0,389.0,1725.0,9566.0
2019-01-08 07:28:16.942814,36146.0,5394.0,6153.0,389.0,1725.0,9570.0
2019-01-08 07:32:48.807487,36191.0,5405.0,6162.0,389.0,1727.0,9577.0
2019-01-08 07:37:20.329799,36218.0,5412.0,6166.0,391.0,1728.0,9580.0
2019-01-08 07:41:52.962316,36251.0,5416.0,6172.0,392.0,1730.0,9585.0
2019-01-08 07:46:24.984613,36280.0,5424.0,6177.0,393.0,1731.0,9591.0
2019-01-08 07:50:57.375393,36297.0,5427.0,6181.0,393.0,1733.0,9597.0
2019-01-08 07:55:28.842165,36321.0,5432.0,6186.0,393.0,1734.0,9601.0
2019-01-08 08:00:01.487858,36347.0,5433.0,6194.0,395.0,1734.0,9601.0
2019-01-08 08:04:35.580877,36428.0,5451.0,6235.0,397.0,1741.0,9616.0
2019-01-08 08:09:09.483895,36487.0,5463.0,6242.0,397.0,1742.0,9634.0
2019-01-08 08:13:41.527475,36518.0,5469.0,6248.0,397.0,1743.0,9647.0
2019-01-08 08:18:13.659370,36548.0,5473.0,6250.0,398.0,1744.0,9652.0
2019-01-08 08:22:45.266226,36575.0,5479.0,6264.0,400.0,1745.0,9656.0
2019-01-08 08:27:17.551091,36602.0,5489.0,6269.0,400.0,1748.0,9659.0
2019-01-08 08:31:49.991940,36634.0,5494.0,6273.0,400.0,1748.0,9664.0
2019-01-08 08:36:22.950604,36667.0,5496.0,6283.0,400.0,1753.0,9670.0
2019-01-08 08:40:54.645386,36700.0,5500.0,6290.0,401.0,1753.0,9671.0
2019-01-08 08:45:26.994048,36759.0,5504.0,6297.0,401.0,1754.0,9677.0
2019-01-08 08:49:59.232297,36807.0,5509.0,6304.0,405.0,1761.0,9680.0
2019-01-08 08:54:31.096829,36830.0,5514.0,6309.0,405.0,1764.0,9682.0
2019-01-08 08:59:03.659914,36865.0,5521.0,6317.0,406.0,1769.0,9690.0
2019-01-08 09:03:35.147600,36928.0,5535.0,6323.0,407.0,1773.0,9695.0
2019-01-08 09:08:07.128792,36967.0,5541.0,6329.0,408.0,1776.0,9702.0
2019-01-08 09:12:38.810755,37001.0,5548.0,6336.0,409.0,1776.0,9708.0
2019-01-08 09:17:11.053173,37038.0,5553.0,6341.0,409.0,1776.0,9715.0
2019-01-08 09:21:43.603961,37163.0,5558.0,6344.0,409.0,1776.0,9716.0
2019-01-08 09:26:15.501042,37244.0,5566.0,6348.0,411.0,1777.0,9722.0
2019-01-08 09:30:47.066524,37288.0,5575.0,6352.0,411.0,1781.0,9726.0
2019-01-08 09:35:18.869790,37315.0,5581.0,6360.0,412.0,1782.0,9734.0
2019-01-08 09:39:50.640131,37359.0,5585.0,6365.0,413.0,1785.0,9743.0
2019-01-08 09:44:23.550590,37388.0,5595.0,6373.0,414.0,1787.0,9751.0
2019-01-08 09:48:55.430004,37442.0,5609.0,6384.0,421.0,1787.0,9754.0
2019-01-08 09:53:27.159594,37469.0,5616.0,6391.0,424.0,1791.0,9758.0
2019-01-08 09:57:58.828636,37502.0,5624.0,6400.0,425.0,1792.0,9764.0
2019-01-08 10:02:31.443297,37569.0,5643.0,6411.0,426.0,1796.0,9766.0
2019-01-08 10:07:03.255154,37614.0,5651.0,6436.0,427.0,1799.0,9775.0
2019-01-08 10:11:35.823162,37653.0,5656.0,6444.0,427.0,1801.0,9780.0
2019-01-08 10:16:07.476684,37704.0,5671.0,6458.0,427.0,1802.0,9785.0
2019-01-08 10:20:39.254422,37740.0,5678.0,6466.0,427.0,1805.0,9793.0
2019-01-08 10:25:11.395890,37775.0,5687.0,6475.0,428.0,1806.0,9795.0
2019-01-08 10:29:43.744079,37801.0,5690.0,6485.0,428.0,1809.0,9803.0
2019-01-08 10:34:16.297769,37840.0,5699.0,6493.0,428.0,1811.0,9808.0
2019-01-08 10:38:48.141590,37866.0,5712.0,6501.0,428.0,1812.0,9813.0
2019-01-08 10:43:20.714669,37902.0,5730.0,6509.0,429.0,1813.0,9819.0
2019-01-08 10:47:53.134829,37946.0,5740.0,6516.0,429.0,1817.0,9832.0
2019-01-08 10:52:25.813162,37979.0,5747.0,6530.0,429.0,1818.0,9837.0
2019-01-08 10:56:57.699179,38021.0,5766.0,6540.0,429.0,1820.0,9843.0
2019-01-08 11:01:29.789618,38102.0,5797.0,6545.0,430.0,1824.0,9851.0
2019-01-08 11:06:02.200643,38148.0,5817.0,6559.0,432.0,1831.0,9855.0
2019-01-08 11:10:34.049122,38191.0,5826.0,6564.0,432.0,1834.0,9861.0
2019-01-08 11:15:05.801143,38232.0,5834.0,6568.0,432.0,1837.0,9865.0
2019-01-08 11:19:37.783331,38275.0,5840.0,6579.0,432.0,1840.0,9871.0
2019-01-08 11:24:10.531825,38306.0,5852.0,6588.0,432.0,1843.0,9881.0
2019-01-08 11:28:42.393093,38342.0,5861.0,6595.0,432.0,1846.0,9884.0
2019-01-08 11:33:14.195665,38381.0,5871.0,6602.0,432.0,1849.0,9890.0
2019-01-08 11:37:45.920728,38439.0,5891.0,6612.0,432.0,1852.0,9898.0
2019-01-08 11:42:18.552753,38487.0,5902.0,6626.0,432.0,1856.0,9899.0
2019-01-08 11:46:50.638309,38518.0,5915.0,6633.0,433.0,1861.0,9907.0
2019-01-08 11:51:34.621228,38546.0,5926.0,6640.0,434.0,1863.0,9912.0
2019-01-08 11:56:06.434095,38574.0,5934.0,6646.0,434.0,1864.0,9913.0
2019-01-08 12:00:38.230726,38631.0,5951.0,6655.0,434.0,1866.0,9919.0
2019-01-08 12:05:10.676751,38684.0,5960.0,6699.0,436.0,1873.0,9923.0
2019-01-08 12:09:43.072404,38730.0,5967.0,6707.0,436.0,1874.0,9927.0
2019-01-08 12:14:15.683167,38779.0,5978.0,6711.0,436.0,1874.0,9928.0
2019-01-08 12:18:47.659481,38817.0,5986.0,6716.0,436.0,1877.0,9935.0
2019-01-08 12:23:19.606625,38849.0,5995.0,6723.0,436.0,1879.0,9940.0
2019-01-08 12:27:51.944718,38886.0,5996.0,6737.0,436.0,1881.0,9945.0
2019-01-08 12:32:24.173930,38933.0,6000.0,6747.0,436.0,1881.0,9949.0
2019-01-08 12:36:55.858738,38974.0,6007.0,6758.0,436.0,1885.0,9959.0
2019-01-08 12:41:27.657113,39015.0,6012.0,6765.0,437.0,1885.0,9963.0
2019-01-08 12:45:59.829000,39062.0,6023.0,6778.0,437.0,1887.0,9972.0
2019-01-08 12:50:31.513583,39115.0,6029.0,6790.0,437.0,1889.0,9982.0
2019-01-08 12:55:03.533967,39169.0,6040.0,6803.0,437.0,1890.0,9990.0
2019-01-08 12:59:35.142937,39225.0,6048.0,6808.0,439.0,1894.0,9996.0
2019-01-08 13:04:06.855385,39335.0,6075.0,6813.0,442.0,1897.0,10005.0
2019-01-08 13:08:39.147586,39391.0,6084.0,6828.0,442.0,1900.0,10010.0
2019-01-08 13:13:11.153254,39444.0,6092.0,6839.0,442.0,1902.0,10012.0
2019-01-08 13:17:43.253882,39492.0,6099.0,6852.0,442.0,1904.0,10021.0
